Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-02-04 03:00:00,Germany,Germany,DE,294.09,350.38,66.41,51.8,entsoe.eu,false,
2021-02-04 04:00:00,Germany,Germany,DE,323.8,382.51,63.09,49.29,entsoe.eu,false,
2021-02-04 05:00:00,Germany,Germany,DE,373.79,435.92,57.7,45.87,entsoe.eu,false,
2021-02-04 06:00:00,Germany,Germany,DE,412.11,475.37,54.16,43.02,entsoe.eu,false,
2021-02-04 07:00:00,Germany,Germany,DE,432.83,497.46,51.99,40.88,entsoe.eu,false,
2021-02-04 08:00:00,Germany,Germany,DE,426.56,492.53,51.81,40.55,entsoe.eu,false,
2021-02-04 09:00:00,Germany,Germany,DE,417.18,483.91,52.32,41.18,entsoe.eu,false,
2021-02-04 10:00:00,Germany,Germany,DE,418.43,484.91,52.42,41.45,entsoe.eu,false,
2021-02-04 11:00:00,Germany,Germany,DE,423.57,491.48,51.44,40.09,entsoe.eu,false,
2021-02-04 12:00:00,Germany,Germany,DE,436.32,506.41,49.51,37.79,entsoe.eu,false,
2021-02-04 13:00:00,Germany,Germany,DE,456.39,528.2,47.19,34.03,entsoe.eu,false,
2021-02-04 14:00:00,Germany,Germany,DE,489.52,563.64,43.74,30.24,entsoe.eu,false,
2021-02-04 15:00:00,Germany,Germany,DE,514.95,590.79,41.01,26.69,entsoe.eu,false,
2021-02-04 16:00:00,Germany,Germany,DE,515.01,591.05,40.62,26.03,entsoe.eu,false,
2021-02-04 17:00:00,Germany,Germany,DE,512.59,588.38,41.06,27.48,entsoe.eu,false,
2021-02-04 18:00:00,Germany,Germany,DE,515.08,592.59,40.11,27.1,entsoe.eu,false,
2021-02-04 19:00:00,Germany,Germany,DE,515.6,593.55,39.88,27.43,entsoe.eu,false,
2021-02-04 20:00:00,Germany,Germany,DE,502.32,580.65,40.51,27.44,entsoe.eu,false,
2021-02-04 21:00:00,Germany,Germany,DE,486.99,564.4,42.19,28.86,entsoe.eu,false,
2021-02-04 22:00:00,Germany,Germany,DE,472.03,548.13,44.87,31.45,entsoe.eu,false,
2021-02-04 23:00:00,Germany,Germany,DE,450.07,524.44,47.8,34.06,entsoe.eu,false,
2021-02-05 00:00:00,Germany,Germany,DE,426.55,499.58,50.03,35.82,entsoe.eu,false,
2021-02-05 01:00:00,Germany,Germany,DE,415.39,487.3,51.3,36.59,entsoe.eu,false,
2021-02-05 02:00:00,Germany,Germany,DE,408.69,479.66,52.22,36.67,entsoe.eu,false,
2021-02-05 03:00:00,Germany,Germany,DE,401.57,471.94,52.76,36.89,entsoe.eu,false,
2021-02-05 04:00:00,Germany,Germany,DE,404.1,475.31,52.2,37.44,entsoe.eu,false,
2021-02-05 05:00:00,Germany,Germany,DE,439.92,510.15,49.79,37.21,entsoe.eu,false,
2021-02-05 06:00:00,Germany,Germany,DE,443.24,512.11,50.08,38.54,entsoe.eu,false,
2021-02-05 07:00:00,Germany,Germany,DE,435.2,502.12,51.65,40.58,entsoe.eu,false,
2021-02-05 08:00:00,Germany,Germany,DE,419.36,484.7,53.5,42.11,entsoe.eu,false,
2021-02-05 09:00:00,Germany,Germany,DE,403.54,468.77,54.63,42.73,entsoe.eu,false,
2021-02-05 10:00:00,Germany,Germany,DE,391.72,458.19,54.59,42.38,entsoe.eu,false,
2021-02-05 11:00:00,Germany,Germany,DE,386.44,452.85,55.06,42.91,entsoe.eu,false,
2021-02-05 12:00:00,Germany,Germany,DE,381.47,448.25,55.16,42.32,entsoe.eu,false,
2021-02-05 13:00:00,Germany,Germany,DE,382.86,449.76,54.95,41.47,entsoe.eu,false,
2021-02-05 14:00:00,Germany,Germany,DE,394.02,461.33,53.83,39.77,entsoe.eu,false,
2021-02-05 15:00:00,Germany,Germany,DE,398.47,465.34,53.68,39.24,entsoe.eu,false,
2021-02-05 16:00:00,Germany,Germany,DE,397.71,462.92,54.55,40.57,entsoe.eu,false,
2021-02-05 17:00:00,Germany,Germany,DE,402.03,466.58,54.61,41.64,entsoe.eu,false,
2021-02-05 18:00:00,Germany,Germany,DE,406.25,471.51,54.07,41.63,entsoe.eu,false,
2021-02-05 19:00:00,Germany,Germany,DE,399.15,466.36,53.49,40.67,entsoe.eu,false,
2021-02-05 20:00:00,Germany,Germany,DE,382.96,450.11,55.14,42.18,entsoe.eu,false,
2021-02-05 21:00:00,Germany,Germany,DE,362.54,427.47,57.76,43.87,entsoe.eu,false,
2021-02-05 22:00:00,Germany,Germany,DE,329.39,392.81,61.02,46.15,entsoe.eu,false,
2021-02-05 23:00:00,Germany,Germany,DE,294.81,355.06,65.33,48.76,entsoe.eu,false,
2021-02-06 00:00:00,Germany,Germany,DE,265.2,323.66,68.1,50.35,entsoe.eu,false,
2021-02-06 01:00:00,Germany,Germany,DE,243.8,301.19,70.12,51.91,entsoe.eu,false,
2021-02-06 02:00:00,Germany,Germany,DE,230.15,286.71,71.31,52.21,entsoe.eu,false,
2021-02-06 03:00:00,Germany,Germany,DE,225.66,281.96,71.57,52.17,entsoe.eu,false,
2021-02-06 04:00:00,Germany,Germany,DE,222.14,278.29,71.91,52.87,entsoe.eu,false,
2021-02-06 05:00:00,Germany,Germany,DE,219.92,275.4,72.33,54.81,entsoe.eu,false,
2021-02-06 06:00:00,Germany,Germany,DE,225.0,280.6,71.94,55.76,entsoe.eu,false,
2021-02-06 07:00:00,Germany,Germany,DE,251.33,305.42,70.99,56.56,entsoe.eu,false,
2021-02-06 08:00:00,Germany,Germany,DE,246.45,300.64,71.36,57.81,entsoe.eu,false,
2021-02-06 09:00:00,Germany,Germany,DE,241.06,294.07,72.25,59.4,entsoe.eu,false,
2021-02-06 10:00:00,Germany,Germany,DE,242.78,294.62,72.56,60.73,entsoe.eu,false,
2021-02-06 11:00:00,Germany,Germany,DE,242.27,293.64,72.83,61.39,entsoe.eu,false,
2021-02-06 12:00:00,Germany,Germany,DE,234.69,286.93,72.65,60.47,entsoe.eu,false,
2021-02-06 13:00:00,Germany,Germany,DE,226.26,278.9,72.79,59.98,entsoe.eu,false,
2021-02-06 14:00:00,Germany,Germany,DE,223.33,275.41,72.98,59.69,entsoe.eu,false,
2021-02-06 15:00:00,Germany,Germany,DE,219.27,270.57,73.42,59.98,entsoe.eu,false,
2021-02-06 16:00:00,Germany,Germany,DE,204.79,254.58,74.92,61.79,entsoe.eu,false,
2021-02-06 17:00:00,Germany,Germany,DE,204.56,253.02,75.61,63.76,entsoe.eu,false,
2021-02-06 18:00:00,Germany,Germany,DE,198.02,246.78,75.94,64.42,entsoe.eu,false,
2021-02-06 19:00:00,Germany,Germany,DE,187.83,236.67,76.61,64.52,entsoe.eu,false,
2021-02-06 20:00:00,Germany,Germany,DE,183.82,232.33,77.12,65.39,entsoe.eu,false,
2021-02-06 21:00:00,Germany,Germany,DE,184.07,232.83,77.15,64.98,entsoe.eu,false,
2021-02-06 22:00:00,Germany,Germany,DE,181.16,229.63,77.64,66.1,entsoe.eu,false,
2021-02-06 23:00:00,Germany,Germany,DE,187.16,237.03,77.11,65.37,entsoe.eu,false,
2021-02-07 00:00:00,Germany,Germany,DE,187.54,237.64,76.98,65.62,entsoe.eu,false,
2021-02-07 01:00:00,Germany,Germany,DE,187.63,237.7,76.98,65.58,entsoe.eu,false,
2021-02-07 02:00:00,Germany,Germany,DE,189.89,240.29,76.74,65.19,entsoe.eu,false,
2021-02-07 03:00:00,Germany,Germany,DE,190.45,240.83,76.65,64.96,entsoe.eu,false,
2021-02-07 04:00:00,Germany,Germany,DE,191.26,241.66,76.61,64.84,entsoe.eu,false,
2021-02-07 05:00:00,Germany,Germany,DE,191.99,242.31,76.54,64.91,entsoe.eu,false,
2021-02-07 06:00:00,Germany,Germany,DE,192.85,243.23,76.47,65.02,entsoe.eu,false,
2021-02-07 07:00:00,Germany,Germany,DE,193.07,243.49,76.24,63.54,entsoe.eu,false,
2021-02-07 08:00:00,Germany,Germany,DE,185.92,235.3,77.07,64.31,entsoe.eu,false,
2021-02-07 09:00:00,Germany,Germany,DE,190.22,240.19,76.52,64.3,entsoe.eu,false,
2021-02-07 10:00:00,Germany,Germany,DE,203.38,253.36,75.66,64.03,entsoe.eu,false,
2021-02-07 11:00:00,Germany,Germany,DE,209.35,259.46,75.25,63.88,entsoe.eu,false,
2021-02-07 12:00:00,Germany,Germany,DE,203.98,254.53,75.32,63.17,entsoe.eu,false,
2021-02-07 13:00:00,Germany,Germany,DE,198.62,249.52,75.51,62.73,entsoe.eu,false,
2021-02-07 14:00:00,Germany,Germany,DE,202.12,252.96,75.22,62.03,entsoe.eu,false,
2021-02-07 15:00:00,Germany,Germany,DE,216.96,267.67,74.26,61.43,entsoe.eu,false,
2021-02-07 16:00:00,Germany,Germany,DE,227.93,278.67,73.51,61.14,entsoe.eu,false,
2021-02-07 17:00:00,Germany,Germany,DE,248.79,299.3,72.29,61.08,entsoe.eu,false,
2021-02-07 18:00:00,Germany,Germany,DE,248.36,300.17,71.71,60.3,entsoe.eu,false,
2021-02-07 19:00:00,Germany,Germany,DE,234.14,287.27,71.95,60.08,entsoe.eu,false,
2021-02-07 20:00:00,Germany,Germany,DE,222.65,275.85,72.65,60.52,entsoe.eu,false,
2021-02-07 21:00:00,Germany,Germany,DE,227.62,280.69,72.31,59.85,entsoe.eu,false,
2021-02-07 22:00:00,Germany,Germany,DE,228.2,282.11,72.04,59.36,entsoe.eu,false,
2021-02-07 23:00:00,Germany,Germany,DE,237.39,291.85,71.29,58.2,entsoe.eu,false,
2021-02-08 00:00:00,Germany,Germany,DE,251.86,307.06,69.89,56.59,entsoe.eu,false,
2021-02-08 01:00:00,Germany,Germany,DE,260.35,316.08,68.96,55.59,entsoe.eu,false,
2021-02-08 02:00:00,Germany,Germany,DE,269.25,325.89,67.98,54.42,entsoe.eu,false,
2021-02-08 03:00:00,Germany,Germany,DE,281.0,338.5,66.6,52.42,entsoe.eu,false,
2021-02-08 04:00:00,Germany,Germany,DE,310.54,369.87,63.52,50.31,entsoe.eu,false,
2021-02-08 05:00:00,Germany,Germany,DE,337.58,397.7,60.99,49.44,entsoe.eu,false,
2021-02-08 06:00:00,Germany,Germany,DE,371.26,433.62,57.19,46.19,entsoe.eu,false,
2021-02-08 07:00:00,Germany,Germany,DE,388.22,451.17,55.64,45.25,entsoe.eu,false,
2021-02-08 08:00:00,Germany,Germany,DE,396.47,459.48,55.09,44.99,entsoe.eu,false,
2021-02-08 09:00:00,Germany,Germany,DE,399.64,462.59,54.91,44.96,entsoe.eu,false,
2021-02-08 10:00:00,Germany,Germany,DE,397.21,459.82,55.34,45.52,entsoe.eu,false,
2021-02-08 11:00:00,Germany,Germany,DE,396.3,460.57,54.52,44.48,entsoe.eu,false,
2021-02-08 12:00:00,Germany,Germany,DE,399.4,463.17,54.65,44.61,entsoe.eu,false,
2021-02-08 13:00:00,Germany,Germany,DE,412.11,477.56,52.97,42.6,entsoe.eu,false,
2021-02-08 14:00:00,Germany,Germany,DE,427.94,495.69,50.7,39.93,entsoe.eu,false,
2021-02-08 15:00:00,Germany,Germany,DE,441.58,510.89,48.86,37.95,entsoe.eu,false,
2021-02-08 16:00:00,Germany,Germany,DE,446.84,514.86,49.32,38.43,entsoe.eu,false,
2021-02-08 17:00:00,Germany,Germany,DE,450.64,518.74,48.92,37.92,entsoe.eu,false,
2021-02-08 18:00:00,Germany,Germany,DE,457.93,526.93,48.02,36.82,entsoe.eu,false,
2021-02-08 19:00:00,Germany,Germany,DE,465.87,537.68,46.35,34.67,entsoe.eu,false,
2021-02-08 20:00:00,Germany,Germany,DE,474.0,546.68,45.57,33.17,entsoe.eu,false,
2021-02-08 21:00:00,Germany,Germany,DE,478.1,551.46,45.28,32.36,entsoe.eu,false,
2021-02-08 22:00:00,Germany,Germany,DE,476.55,549.79,45.55,32.32,entsoe.eu,false,
2021-02-08 23:00:00,Germany,Germany,DE,465.31,538.15,46.77,33.15,entsoe.eu,false,
2021-02-09 00:00:00,Germany,Germany,DE,462.31,534.88,47.07,33.31,entsoe.eu,false,
2021-02-09 01:00:00,Germany,Germany,DE,464.45,537.32,46.87,33.17,entsoe.eu,false,
2021-02-09 02:00:00,Germany,Germany,DE,463.12,535.88,47.13,33.44,entsoe.eu,false,
2021-02-09 03:00:00,Germany,Germany,DE,465.45,538.31,46.79,33.34,entsoe.eu,false,
2021-02-09 04:00:00,Germany,Germany,DE,474.87,548.67,45.51,32.4,entsoe.eu,false,
2021-02-09 05:00:00,Germany,Germany,DE,491.99,565.79,43.65,31.47,entsoe.eu,false,
2021-02-09 06:00:00,Germany,Germany,DE,498.36,572.62,42.7,31.08,entsoe.eu,false,
2021-02-09 07:00:00,Germany,Germany,DE,498.99,571.42,43.54,32.18,entsoe.eu,false,
2021-02-09 08:00:00,Germany,Germany,DE,496.2,566.25,44.88,33.64,entsoe.eu,false,
2021-02-09 09:00:00,Germany,Germany,DE,490.84,561.54,45.09,34.01,entsoe.eu,false,
2021-02-09 10:00:00,Germany,Germany,DE,487.21,558.13,45.23,34.06,entsoe.eu,false,
2021-02-09 11:00:00,Germany,Germany,DE,484.65,559.33,43.51,31.6,entsoe.eu,false,
2021-02-09 12:00:00,Germany,Germany,DE,500.61,576.57,41.85,30.1,entsoe.eu,false,
2021-02-09 13:00:00,Germany,Germany,DE,518.27,597.33,39.16,27.26,entsoe.eu,false,
2021-02-09 14:00:00,Germany,Germany,DE,526.43,603.75,39.36,27.36,entsoe.eu,false,
2021-02-09 15:00:00,Germany,Germany,DE,534.34,612.99,38.13,25.62,entsoe.eu,false,
2021-02-09 16:00:00,Germany,Germany,DE,534.1,611.31,38.96,26.41,entsoe.eu,false,
2021-02-09 17:00:00,Germany,Germany,DE,533.62,609.64,39.56,27.49,entsoe.eu,false,
2021-02-09 18:00:00,Germany,Germany,DE,537.63,616.47,37.82,25.56,entsoe.eu,false,
2021-02-09 19:00:00,Germany,Germany,DE,530.4,610.22,37.65,24.53,entsoe.eu,false,
2021-02-09 20:00:00,Germany,Germany,DE,525.44,603.61,39.05,25.08,entsoe.eu,false,
2021-02-09 21:00:00,Germany,Germany,DE,527.12,606.19,38.65,24.58,entsoe.eu,false,
2021-02-09 22:00:00,Germany,Germany,DE,520.91,600.02,39.54,25.36,entsoe.eu,false,
2021-02-09 23:00:00,Germany,Germany,DE,507.53,586.05,41.43,26.76,entsoe.eu,false,
2021-02-10 00:00:00,Germany,Germany,DE,506.82,585.41,41.35,26.04,entsoe.eu,false,
2021-02-10 01:00:00,Germany,Germany,DE,510.35,588.97,41.14,25.55,entsoe.eu,false,
2021-02-10 02:00:00,Germany,Germany,DE,506.87,584.85,41.45,25.04,entsoe.eu,false,
2021-02-10 03:00:00,Germany,Germany,DE,503.5,580.62,41.94,25.67,entsoe.eu,false,
2021-02-10 04:00:00,Germany,Germany,DE,508.53,585.79,41.15,25.83,entsoe.eu,false,
2021-02-10 05:00:00,Germany,Germany,DE,514.37,592.3,39.71,25.86,entsoe.eu,false,
2021-02-10 06:00:00,Germany,Germany,DE,507.56,583.41,40.96,27.78,entsoe.eu,false,
2021-02-10 07:00:00,Germany,Germany,DE,508.39,582.33,42.0,29.45,entsoe.eu,false,
2021-02-10 08:00:00,Germany,Germany,DE,507.28,580.45,42.62,30.56,entsoe.eu,false,
2021-02-10 09:00:00,Germany,Germany,DE,505.95,579.8,42.55,30.74,entsoe.eu,false,
2021-02-10 10:00:00,Germany,Germany,DE,501.22,575.57,42.57,30.68,entsoe.eu,false,
2021-02-10 11:00:00,Germany,Germany,DE,499.58,574.18,42.65,30.91,entsoe.eu,false,
2021-02-10 12:00:00,Germany,Germany,DE,503.93,579.8,41.36,29.21,entsoe.eu,false,
2021-02-10 13:00:00,Germany,Germany,DE,506.7,583.47,40.51,27.83,entsoe.eu,false,
2021-02-10 14:00:00,Germany,Germany,DE,513.37,588.92,40.51,27.79,entsoe.eu,false,
2021-02-10 15:00:00,Germany,Germany,DE,520.43,596.99,39.71,27.09,entsoe.eu,false,
2021-02-10 16:00:00,Germany,Germany,DE,509.15,583.13,41.94,29.68,entsoe.eu,false,
2021-02-10 17:00:00,Germany,Germany,DE,501.72,573.38,43.46,31.8,entsoe.eu,false,
2021-02-10 18:00:00,Germany,Germany,DE,502.1,577.07,41.67,29.56,entsoe.eu,false,
2021-02-10 19:00:00,Germany,Germany,DE,513.35,589.57,40.38,28.29,entsoe.eu,false,
2021-02-10 20:00:00,Germany,Germany,DE,529.28,607.59,38.7,26.05,entsoe.eu,false,
2021-02-10 21:00:00,Germany,Germany,DE,527.98,606.64,38.5,25.5,entsoe.eu,false,
2021-02-10 22:00:00,Germany,Germany,DE,517.9,597.46,38.89,25.46,entsoe.eu,false,
2021-02-10 23:00:00,Germany,Germany,DE,517.76,597.52,39.07,25.12,entsoe.eu,false,
2021-02-11 00:00:00,Germany,Germany,DE,509.12,589.4,39.51,25.38,entsoe.eu,false,
2021-02-11 01:00:00,Germany,Germany,DE,505.81,586.5,39.59,25.3,entsoe.eu,false,
2021-02-11 02:00:00,Germany,Germany,DE,508.11,588.22,39.8,25.25,entsoe.eu,false,
2021-02-11 03:00:00,Germany,Germany,DE,516.56,595.98,39.05,24.16,entsoe.eu,false,
2021-02-11 04:00:00,Germany,Germany,DE,537.82,618.69,36.5,22.19,entsoe.eu,false,
2021-02-11 05:00:00,Germany,Germany,DE,552.52,631.96,36.15,22.06,entsoe.eu,false,
2021-02-11 06:00:00,Germany,Germany,DE,534.05,611.45,38.16,23.8,entsoe.eu,false,
2021-02-11 07:00:00,Germany,Germany,DE,533.45,608.11,39.72,26.37,entsoe.eu,false,
2021-02-11 08:00:00,Germany,Germany,DE,531.13,606.56,39.62,26.45,entsoe.eu,false,
2021-02-11 09:00:00,Germany,Germany,DE,525.77,602.9,39.24,25.44,entsoe.eu,false,
2021-02-11 10:00:00,Germany,Germany,DE,522.5,601.09,38.59,24.93,entsoe.eu,false,
2021-02-11 11:00:00,Germany,Germany,DE,513.63,591.64,39.37,25.58,entsoe.eu,false,
2021-02-11 12:00:00,Germany,Germany,DE,516.8,595.4,38.97,24.83,entsoe.eu,false,
2021-02-11 13:00:00,Germany,Germany,DE,520.14,598.84,38.68,24.25,entsoe.eu,false,
2021-02-11 14:00:00,Germany,Germany,DE,522.4,601.48,38.09,22.77,entsoe.eu,false,
2021-02-11 15:00:00,Germany,Germany,DE,534.45,613.29,37.45,21.94,entsoe.eu,false,
2021-02-11 16:00:00,Germany,Germany,DE,531.56,608.32,38.86,23.99,entsoe.eu,false,
2021-02-11 17:00:00,Germany,Germany,DE,528.46,602.88,40.09,26.88,entsoe.eu,false,
2021-02-11 18:00:00,Germany,Germany,DE,525.68,603.68,38.42,24.72,entsoe.eu,false,
2021-02-11 19:00:00,Germany,Germany,DE,538.61,616.64,37.72,24.54,entsoe.eu,false,
2021-02-11 20:00:00,Germany,Germany,DE,540.51,619.31,37.29,23.97,entsoe.eu,false,
2021-02-11 21:00:00,Germany,Germany,DE,524.38,603.52,37.85,24.29,entsoe.eu,false,
2021-02-11 22:00:00,Germany,Germany,DE,510.95,590.35,38.69,25.13,entsoe.eu,false,
2021-02-11 23:00:00,Germany,Germany,DE,494.84,573.65,40.58,26.09,entsoe.eu,false,
2021-02-12 00:00:00,Germany,Germany,DE,485.78,564.7,41.11,26.97,entsoe.eu,false,
2021-02-12 01:00:00,Germany,Germany,DE,476.0,554.51,41.7,27.34,entsoe.eu,false,
2021-02-12 02:00:00,Germany,Germany,DE,465.86,543.0,43.0,27.98,entsoe.eu,false,
2021-02-12 03:00:00,Germany,Germany,DE,456.0,531.97,44.21,29.19,entsoe.eu,false,
2021-02-12 04:00:00,Germany,Germany,DE,463.38,539.05,43.76,29.75,entsoe.eu,false,
2021-02-12 05:00:00,Germany,Germany,DE,477.77,552.79,42.77,29.99,entsoe.eu,false,
2021-02-12 06:00:00,Germany,Germany,DE,481.09,555.8,42.67,30.15,entsoe.eu,false,
2021-02-12 07:00:00,Germany,Germany,DE,472.18,544.75,44.45,32.24,entsoe.eu,false,
2021-02-12 08:00:00,Germany,Germany,DE,465.27,537.55,45.37,33.37,entsoe.eu,false,
2021-02-12 09:00:00,Germany,Germany,DE,458.28,532.44,45.22,33.13,entsoe.eu,false,
2021-02-12 10:00:00,Germany,Germany,DE,448.71,522.31,46.29,34.41,entsoe.eu,false,
2021-02-12 11:00:00,Germany,Germany,DE,436.28,510.33,47.0,35.17,entsoe.eu,false,
2021-02-12 12:00:00,Germany,Germany,DE,418.04,490.56,49.08,36.95,entsoe.eu,false,
2021-02-12 13:00:00,Germany,Germany,DE,421.11,493.74,48.59,36.25,entsoe.eu,false,
2021-02-12 14:00:00,Germany,Germany,DE,433.16,506.17,47.32,34.47,entsoe.eu,false,
2021-02-12 15:00:00,Germany,Germany,DE,465.07,538.35,45.1,32.4,entsoe.eu,false,
2021-02-12 16:00:00,Germany,Germany,DE,484.0,557.51,43.73,31.58,entsoe.eu,false,
2021-02-12 17:00:00,Germany,Germany,DE,483.83,555.24,44.81,33.62,entsoe.eu,false,
2021-02-12 18:00:00,Germany,Germany,DE,472.38,545.6,44.84,33.11,entsoe.eu,false,
2021-02-12 19:00:00,Germany,Germany,DE,454.93,527.46,46.32,34.45,entsoe.eu,false,
2021-02-12 20:00:00,Germany,Germany,DE,447.65,520.73,46.69,34.23,entsoe.eu,false,
2021-02-12 21:00:00,Germany,Germany,DE,444.22,518.43,46.31,33.67,entsoe.eu,false,
2021-02-12 22:00:00,Germany,Germany,DE,441.81,516.53,46.47,33.54,entsoe.eu,false,
2021-02-12 23:00:00,Germany,Germany,DE,440.79,516.4,46.34,33.05,entsoe.eu,false,
2021-02-13 00:00:00,Germany,Germany,DE,447.52,524.16,45.48,31.95,entsoe.eu,false,
2021-02-13 01:00:00,Germany,Germany,DE,452.39,529.92,44.64,30.84,entsoe.eu,false,
2021-02-13 02:00:00,Germany,Germany,DE,454.09,531.92,44.26,29.75,entsoe.eu,false,
2021-02-13 03:00:00,Germany,Germany,DE,458.72,536.86,43.94,28.94,entsoe.eu,false,
2021-02-13 04:00:00,Germany,Germany,DE,464.75,543.31,43.27,28.29,entsoe.eu,false,
2021-02-13 05:00:00,Germany,Germany,DE,474.47,553.3,42.55,27.97,entsoe.eu,false,
2021-02-13 06:00:00,Germany,Germany,DE,484.28,563.44,41.93,27.53,entsoe.eu,false,
2021-02-13 07:00:00,Germany,Germany,DE,486.63,563.51,43.12,29.95,entsoe.eu,false,
2021-02-13 08:00:00,Germany,Germany,DE,473.76,548.65,45.43,33.01,entsoe.eu,false,
2021-02-13 09:00:00,Germany,Germany,DE,458.85,533.81,46.7,34.14,entsoe.eu,false,
2021-02-13 10:00:00,Germany,Germany,DE,453.38,529.41,46.74,34.01,entsoe.eu,false,
2021-02-13 11:00:00,Germany,Germany,DE,445.49,521.74,47.18,34.29,entsoe.eu,false,
2021-02-13 12:00:00,Germany,Germany,DE,439.42,515.61,47.58,34.4,entsoe.eu,false,
2021-02-13 13:00:00,Germany,Germany,DE,446.63,524.0,46.48,33.12,entsoe.eu,false,
2021-02-13 14:00:00,Germany,Germany,DE,466.21,545.26,44.11,30.28,entsoe.eu,false,
2021-02-13 15:00:00,Germany,Germany,DE,492.68,572.18,41.86,27.29,entsoe.eu,false,
2021-02-13 16:00:00,Germany,Germany,DE,503.93,581.55,41.86,27.57,entsoe.eu,false,
2021-02-13 17:00:00,Germany,Germany,DE,495.93,569.45,44.21,31.31,entsoe.eu,false,
2021-02-13 18:00:00,Germany,Germany,DE,480.03,556.67,43.53,30.46,entsoe.eu,false,
2021-02-13 19:00:00,Germany,Germany,DE,460.14,536.95,44.66,31.69,entsoe.eu,false,
2021-02-13 20:00:00,Germany,Germany,DE,454.84,531.26,45.3,31.84,entsoe.eu,false,
2021-02-13 21:00:00,Germany,Germany,DE,448.05,523.53,46.54,32.74,entsoe.eu,false,
2021-02-13 22:00:00,Germany,Germany,DE,434.7,508.95,48.36,34.3,entsoe.eu,false,
2021-02-13 23:00:00,Germany,Germany,DE,414.95,486.45,51.25,35.97,entsoe.eu,false,
2021-02-14 00:00:00,Germany,Germany,DE,400.41,470.96,52.79,37.14,entsoe.eu,false,
2021-02-14 01:00:00,Germany,Germany,DE,397.72,468.64,52.95,36.75,entsoe.eu,false,
2021-02-14 02:00:00,Germany,Germany,DE,402.67,474.13,52.45,36.49,entsoe.eu,false,
2021-02-14 03:00:00,Germany,Germany,DE,400.52,472.55,52.38,36.48,entsoe.eu,false,
2021-02-14 04:00:00,Germany,Germany,DE,401.7,474.03,52.07,36.02,entsoe.eu,false,
2021-02-14 05:00:00,Germany,Germany,DE,397.88,469.33,52.86,36.64,entsoe.eu,false,
2021-02-14 06:00:00,Germany,Germany,DE,399.47,470.5,52.98,37.52,entsoe.eu,false,
2021-02-14 07:00:00,Germany,Germany,DE,392.28,462.23,53.97,39.39,entsoe.eu,false,
2021-02-14 08:00:00,Germany,Germany,DE,379.54,447.85,55.79,42.04,entsoe.eu,false,
2021-02-14 09:00:00,Germany,Germany,DE,360.2,427.53,57.76,44.53,entsoe.eu,false,
2021-02-14 10:00:00,Germany,Germany,DE,350.47,417.57,58.81,45.7,entsoe.eu,false,
2021-02-14 11:00:00,Germany,Germany,DE,344.28,411.57,59.33,46.27,entsoe.eu,false,
2021-02-14 12:00:00,Germany,Germany,DE,327.7,394.39,60.63,47.45,entsoe.eu,false,
2021-02-14 13:00:00,Germany,Germany,DE,327.21,394.16,60.59,47.27,entsoe.eu,false,
2021-02-14 14:00:00,Germany,Germany,DE,351.62,419.85,57.89,44.19,entsoe.eu,false,
2021-02-14 15:00:00,Germany,Germany,DE,393.73,462.96,54.24,40.74,entsoe.eu,false,
2021-02-14 16:00:00,Germany,Germany,DE,408.05,475.41,53.51,40.93,entsoe.eu,false,
2021-02-14 17:00:00,Germany,Germany,DE,393.78,459.05,55.16,43.2,entsoe.eu,false,
2021-02-14 18:00:00,Germany,Germany,DE,371.03,436.36,56.47,44.62,entsoe.eu,false,
2021-02-14 19:00:00,Germany,Germany,DE,350.94,415.06,58.27,46.32,entsoe.eu,false,
2021-02-14 20:00:00,Germany,Germany,DE,339.1,402.57,59.37,47.18,entsoe.eu,false,
2021-02-14 21:00:00,Germany,Germany,DE,337.43,400.83,59.43,47.27,entsoe.eu,false,
2021-02-14 22:00:00,Germany,Germany,DE,320.52,382.62,61.09,48.3,entsoe.eu,false,
2021-02-14 23:00:00,Germany,Germany,DE,309.19,369.62,62.94,50.41,entsoe.eu,false,
2021-02-15 00:00:00,Germany,Germany,DE,301.22,360.71,64.0,51.48,entsoe.eu,false,
2021-02-15 01:00:00,Germany,Germany,DE,297.41,356.61,64.33,51.98,entsoe.eu,false,
2021-02-15 02:00:00,Germany,Germany,DE,294.18,353.1,64.79,52.58,entsoe.eu,false,
2021-02-15 03:00:00,Germany,Germany,DE,294.4,353.19,64.76,52.77,entsoe.eu,false,
2021-02-15 04:00:00,Germany,Germany,DE,311.35,371.26,62.73,51.31,entsoe.eu,false,
2021-02-15 05:00:00,Germany,Germany,DE,331.94,392.34,60.56,49.82,entsoe.eu,false,
2021-02-15 06:00:00,Germany,Germany,DE,350.5,410.56,59.29,49.13,entsoe.eu,false,
2021-02-15 07:00:00,Germany,Germany,DE,352.15,412.55,59.26,49.6,entsoe.eu,false,
2021-02-15 08:00:00,Germany,Germany,DE,338.77,399.21,60.26,50.35,entsoe.eu,false,
2021-02-15 09:00:00,Germany,Germany,DE,342.9,403.55,60.01,50.21,entsoe.eu,false,
2021-02-15 10:00:00,Germany,Germany,DE,354.45,416.13,58.75,49.0,entsoe.eu,false,
