Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-03-07 07:00:00,Germany,Germany,DE,498.04,577.29,44.56,38.24,entsoe.eu,false,
2022-03-07 08:00:00,Germany,Germany,DE,445.62,523.35,48.35,42.31,entsoe.eu,false,
2022-03-07 09:00:00,Germany,Germany,DE,412.08,485.0,53.65,48.06,entsoe.eu,false,
2022-03-07 10:00:00,Germany,Germany,DE,393.81,463.78,56.66,51.21,entsoe.eu,false,
2022-03-07 11:00:00,Germany,Germany,DE,379.5,447.89,58.47,53.18,entsoe.eu,false,
2022-03-07 12:00:00,Germany,Germany,DE,380.23,448.74,58.47,53.09,entsoe.eu,false,
2022-03-07 13:00:00,Germany,Germany,DE,394.42,464.34,56.75,51.17,entsoe.eu,false,
2022-03-07 14:00:00,Germany,Germany,DE,427.69,500.57,52.83,46.96,entsoe.eu,false,
2022-03-07 15:00:00,Germany,Germany,DE,480.73,558.8,46.17,39.68,entsoe.eu,false,
2022-03-07 16:00:00,Germany,Germany,DE,527.87,610.23,40.12,31.67,entsoe.eu,false,
2022-03-07 17:00:00,Germany,Germany,DE,539.21,621.27,39.69,31.21,entsoe.eu,false,
2022-03-07 18:00:00,Germany,Germany,DE,538.09,619.34,40.24,33.12,entsoe.eu,false,
2022-03-07 19:00:00,Germany,Germany,DE,536.17,618.79,39.04,32.24,entsoe.eu,false,
2022-03-07 20:00:00,Germany,Germany,DE,534.02,617.82,37.75,30.67,entsoe.eu,false,
2022-03-07 21:00:00,Germany,Germany,DE,530.38,613.77,38.43,31.17,entsoe.eu,false,
2022-03-07 22:00:00,Germany,Germany,DE,539.91,622.63,38.94,31.15,entsoe.eu,false,
2022-03-07 23:00:00,Germany,Germany,DE,549.83,631.89,39.31,31.02,entsoe.eu,false,
2022-03-08 00:00:00,Germany,Germany,DE,558.29,640.34,38.69,30.7,entsoe.eu,false,
2022-03-08 01:00:00,Germany,Germany,DE,559.12,641.61,38.46,30.41,entsoe.eu,false,
2022-03-08 02:00:00,Germany,Germany,DE,561.91,644.74,38.2,30.06,entsoe.eu,false,
2022-03-08 03:00:00,Germany,Germany,DE,558.34,640.95,38.7,30.09,entsoe.eu,false,
2022-03-08 04:00:00,Germany,Germany,DE,549.84,632.27,39.11,30.71,entsoe.eu,false,
2022-03-08 05:00:00,Germany,Germany,DE,535.86,616.46,40.93,32.94,entsoe.eu,false,
2022-03-08 06:00:00,Germany,Germany,DE,506.93,582.72,45.71,39.0,entsoe.eu,false,
2022-03-08 07:00:00,Germany,Germany,DE,454.29,528.65,49.99,43.91,entsoe.eu,false,
2022-03-08 08:00:00,Germany,Germany,DE,400.72,471.09,56.0,49.98,entsoe.eu,false,
2022-03-08 09:00:00,Germany,Germany,DE,363.32,430.24,60.62,54.81,entsoe.eu,false,
2022-03-08 10:00:00,Germany,Germany,DE,336.36,400.62,63.74,58.38,entsoe.eu,false,
2022-03-08 11:00:00,Germany,Germany,DE,316.01,379.24,65.95,60.63,entsoe.eu,false,
2022-03-08 12:00:00,Germany,Germany,DE,314.5,378.08,65.96,60.3,entsoe.eu,false,
2022-03-08 13:00:00,Germany,Germany,DE,333.29,398.19,64.06,58.36,entsoe.eu,false,
2022-03-08 14:00:00,Germany,Germany,DE,370.74,438.1,59.95,53.87,entsoe.eu,false,
2022-03-08 15:00:00,Germany,Germany,DE,432.79,505.67,52.38,45.62,entsoe.eu,false,
2022-03-08 16:00:00,Germany,Germany,DE,492.72,570.18,44.97,37.27,entsoe.eu,false,
2022-03-08 17:00:00,Germany,Germany,DE,504.96,579.73,45.6,38.9,entsoe.eu,false,
2022-03-08 18:00:00,Germany,Germany,DE,488.6,561.65,47.47,41.09,entsoe.eu,false,
2022-03-08 19:00:00,Germany,Germany,DE,484.83,558.71,47.05,40.39,entsoe.eu,false,
2022-03-08 20:00:00,Germany,Germany,DE,486.19,560.76,46.18,39.06,entsoe.eu,false,
2022-03-08 21:00:00,Germany,Germany,DE,493.14,566.66,46.8,39.37,entsoe.eu,false,
2022-03-08 22:00:00,Germany,Germany,DE,502.99,577.19,46.39,38.36,entsoe.eu,false,
2022-03-08 23:00:00,Germany,Germany,DE,518.87,593.57,45.14,37.15,entsoe.eu,false,
2022-03-09 00:00:00,Germany,Germany,DE,529.6,605.65,44.05,35.73,entsoe.eu,false,
2022-03-09 01:00:00,Germany,Germany,DE,551.46,629.4,41.78,32.99,entsoe.eu,false,
2022-03-09 02:00:00,Germany,Germany,DE,564.72,644.2,40.23,31.31,entsoe.eu,false,
2022-03-09 03:00:00,Germany,Germany,DE,567.62,648.37,39.23,30.58,entsoe.eu,false,
2022-03-09 04:00:00,Germany,Germany,DE,554.85,636.23,39.38,30.83,entsoe.eu,false,
2022-03-09 05:00:00,Germany,Germany,DE,542.35,621.92,41.01,33.07,entsoe.eu,false,
2022-03-09 06:00:00,Germany,Germany,DE,522.46,600.45,43.27,36.28,entsoe.eu,false,
2022-03-09 07:00:00,Germany,Germany,DE,471.01,546.71,48.25,42.33,entsoe.eu,false,
2022-03-09 08:00:00,Germany,Germany,DE,428.74,501.52,53.36,47.58,entsoe.eu,false,
2022-03-09 09:00:00,Germany,Germany,DE,396.25,466.57,57.36,51.77,entsoe.eu,false,
2022-03-09 10:00:00,Germany,Germany,DE,378.19,446.76,59.67,54.34,entsoe.eu,false,
2022-03-09 11:00:00,Germany,Germany,DE,367.53,434.73,61.23,55.9,entsoe.eu,false,
2022-03-09 12:00:00,Germany,Germany,DE,371.35,438.87,60.69,55.29,entsoe.eu,false,
2022-03-09 13:00:00,Germany,Germany,DE,388.57,457.02,59.05,53.4,entsoe.eu,false,
2022-03-09 14:00:00,Germany,Germany,DE,426.98,498.49,54.58,48.29,entsoe.eu,false,
2022-03-09 15:00:00,Germany,Germany,DE,488.53,564.63,47.38,39.79,entsoe.eu,false,
2022-03-09 16:00:00,Germany,Germany,DE,529.57,608.54,42.22,32.26,entsoe.eu,false,
2022-03-09 17:00:00,Germany,Germany,DE,527.08,603.94,43.01,33.77,entsoe.eu,false,
2022-03-09 18:00:00,Germany,Germany,DE,517.07,591.78,45.06,37.8,entsoe.eu,false,
2022-03-09 19:00:00,Germany,Germany,DE,508.17,583.0,45.16,38.42,entsoe.eu,false,
2022-03-09 20:00:00,Germany,Germany,DE,499.98,574.97,45.74,38.54,entsoe.eu,false,
2022-03-09 21:00:00,Germany,Germany,DE,501.14,575.67,46.13,38.43,entsoe.eu,false,
2022-03-09 22:00:00,Germany,Germany,DE,508.95,583.57,45.86,38.31,entsoe.eu,false,
2022-03-09 23:00:00,Germany,Germany,DE,517.11,591.64,45.4,37.72,entsoe.eu,false,
2022-03-10 00:00:00,Germany,Germany,DE,516.78,591.22,45.6,37.78,entsoe.eu,false,
2022-03-10 01:00:00,Germany,Germany,DE,523.0,597.02,45.23,37.3,entsoe.eu,false,
2022-03-10 02:00:00,Germany,Germany,DE,524.31,597.98,45.26,37.2,entsoe.eu,false,
2022-03-10 03:00:00,Germany,Germany,DE,520.25,594.5,45.25,37.36,entsoe.eu,false,
2022-03-10 04:00:00,Germany,Germany,DE,515.34,590.45,45.14,37.91,entsoe.eu,false,
2022-03-10 05:00:00,Germany,Germany,DE,504.46,577.64,46.72,40.08,entsoe.eu,false,
2022-03-10 06:00:00,Germany,Germany,DE,478.94,548.66,50.7,44.77,entsoe.eu,false,
2022-03-10 07:00:00,Germany,Germany,DE,432.81,500.82,54.81,49.28,entsoe.eu,false,
2022-03-10 08:00:00,Germany,Germany,DE,397.23,465.03,57.44,51.86,entsoe.eu,false,
2022-03-10 09:00:00,Germany,Germany,DE,365.75,431.13,61.32,55.76,entsoe.eu,false,
2022-03-10 10:00:00,Germany,Germany,DE,331.08,393.55,65.12,59.84,entsoe.eu,false,
2022-03-10 11:00:00,Germany,Germany,DE,315.31,376.38,66.96,61.78,entsoe.eu,false,
2022-03-10 12:00:00,Germany,Germany,DE,302.16,362.07,68.21,63.15,entsoe.eu,false,
2022-03-10 13:00:00,Germany,Germany,DE,310.88,370.91,67.35,62.11,entsoe.eu,false,
2022-03-10 14:00:00,Germany,Germany,DE,335.6,396.82,64.61,59.2,entsoe.eu,false,
2022-03-10 15:00:00,Germany,Germany,DE,372.09,434.74,61.1,55.36,entsoe.eu,false,
2022-03-10 16:00:00,Germany,Germany,DE,413.23,477.07,57.52,51.28,entsoe.eu,false,
2022-03-10 17:00:00,Germany,Germany,DE,401.72,462.25,59.31,53.75,entsoe.eu,false,
2022-03-10 18:00:00,Germany,Germany,DE,380.29,439.79,60.34,54.9,entsoe.eu,false,
2022-03-10 19:00:00,Germany,Germany,DE,373.42,432.22,61.06,55.49,entsoe.eu,false,
2022-03-10 20:00:00,Germany,Germany,DE,355.69,413.14,62.73,56.98,entsoe.eu,false,
2022-03-10 21:00:00,Germany,Germany,DE,358.96,417.21,62.39,56.34,entsoe.eu,false,
2022-03-10 22:00:00,Germany,Germany,DE,352.02,409.69,63.25,56.92,entsoe.eu,false,
2022-03-10 23:00:00,Germany,Germany,DE,337.61,393.81,65.08,58.57,entsoe.eu,false,
2022-03-11 00:00:00,Germany,Germany,DE,337.6,393.85,65.01,58.38,entsoe.eu,false,
2022-03-11 01:00:00,Germany,Germany,DE,339.15,395.87,64.73,57.9,entsoe.eu,false,
2022-03-11 02:00:00,Germany,Germany,DE,333.56,390.25,65.21,58.36,entsoe.eu,false,
2022-03-11 03:00:00,Germany,Germany,DE,337.47,394.56,64.83,58.08,entsoe.eu,false,
2022-03-11 04:00:00,Germany,Germany,DE,334.71,391.69,65.08,58.45,entsoe.eu,false,
2022-03-11 05:00:00,Germany,Germany,DE,337.05,392.18,65.86,59.46,entsoe.eu,false,
2022-03-11 06:00:00,Germany,Germany,DE,339.12,392.83,67.22,61.85,entsoe.eu,false,
2022-03-11 07:00:00,Germany,Germany,DE,306.42,361.36,68.81,63.83,entsoe.eu,false,
2022-03-11 08:00:00,Germany,Germany,DE,262.22,316.85,72.08,67.37,entsoe.eu,false,
2022-03-11 09:00:00,Germany,Germany,DE,223.54,276.17,75.79,71.35,entsoe.eu,false,
2022-03-11 10:00:00,Germany,Germany,DE,200.89,251.73,78.04,74.05,entsoe.eu,false,
2022-03-11 11:00:00,Germany,Germany,DE,196.31,246.6,78.74,75.03,entsoe.eu,false,
2022-03-11 12:00:00,Germany,Germany,DE,202.32,253.33,78.24,74.4,entsoe.eu,false,
2022-03-11 13:00:00,Germany,Germany,DE,210.99,262.92,77.28,73.23,entsoe.eu,false,
2022-03-11 14:00:00,Germany,Germany,DE,225.18,277.34,75.77,71.49,entsoe.eu,false,
2022-03-11 15:00:00,Germany,Germany,DE,256.97,309.98,72.72,67.49,entsoe.eu,false,
2022-03-11 16:00:00,Germany,Germany,DE,316.42,370.41,68.58,62.85,entsoe.eu,false,
2022-03-11 17:00:00,Germany,Germany,DE,324.91,377.59,68.4,62.84,entsoe.eu,false,
2022-03-11 18:00:00,Germany,Germany,DE,312.9,364.99,68.85,63.19,entsoe.eu,false,
2022-03-11 19:00:00,Germany,Germany,DE,301.83,355.7,68.26,62.04,entsoe.eu,false,
2022-03-11 20:00:00,Germany,Germany,DE,298.03,352.6,68.13,61.76,entsoe.eu,false,
2022-03-11 21:00:00,Germany,Germany,DE,302.17,357.76,67.53,61.07,entsoe.eu,false,
2022-03-11 22:00:00,Germany,Germany,DE,306.24,362.26,67.29,60.66,entsoe.eu,false,
2022-03-11 23:00:00,Germany,Germany,DE,300.79,356.81,67.88,61.2,entsoe.eu,false,
2022-03-12 00:00:00,Germany,Germany,DE,301.62,357.55,67.91,60.86,entsoe.eu,false,
2022-03-12 01:00:00,Germany,Germany,DE,302.77,359.27,67.68,60.69,entsoe.eu,false,
2022-03-12 02:00:00,Germany,Germany,DE,305.83,362.93,67.34,60.26,entsoe.eu,false,
2022-03-12 03:00:00,Germany,Germany,DE,311.04,369.15,66.65,59.32,entsoe.eu,false,
2022-03-12 04:00:00,Germany,Germany,DE,321.67,380.58,65.88,58.73,entsoe.eu,false,
2022-03-12 05:00:00,Germany,Germany,DE,326.17,383.43,66.58,59.74,entsoe.eu,false,
2022-03-12 06:00:00,Germany,Germany,DE,321.24,378.46,67.77,61.19,entsoe.eu,false,
2022-03-12 07:00:00,Germany,Germany,DE,293.35,352.45,69.19,63.13,entsoe.eu,false,
2022-03-12 08:00:00,Germany,Germany,DE,271.58,330.53,71.1,65.67,entsoe.eu,false,
2022-03-12 09:00:00,Germany,Germany,DE,249.54,307.15,73.57,68.05,entsoe.eu,false,
2022-03-12 10:00:00,Germany,Germany,DE,235.83,292.84,75.07,69.54,entsoe.eu,false,
2022-03-12 11:00:00,Germany,Germany,DE,240.36,297.87,74.61,69.02,entsoe.eu,false,
2022-03-12 12:00:00,Germany,Germany,DE,255.36,314.26,73.11,67.07,entsoe.eu,false,
2022-03-12 13:00:00,Germany,Germany,DE,283.57,344.83,70.4,63.92,entsoe.eu,false,
2022-03-12 14:00:00,Germany,Germany,DE,330.54,395.04,65.66,58.83,entsoe.eu,false,
2022-03-12 15:00:00,Germany,Germany,DE,389.28,456.61,60.26,52.9,entsoe.eu,false,
2022-03-12 16:00:00,Germany,Germany,DE,430.47,497.72,57.55,49.68,entsoe.eu,false,
2022-03-12 17:00:00,Germany,Germany,DE,420.11,484.04,59.06,51.82,entsoe.eu,false,
2022-03-12 18:00:00,Germany,Germany,DE,388.08,449.4,61.63,54.93,entsoe.eu,false,
2022-03-12 19:00:00,Germany,Germany,DE,368.59,429.44,62.38,55.61,entsoe.eu,false,
2022-03-12 20:00:00,Germany,Germany,DE,363.5,424.66,62.24,55.29,entsoe.eu,false,
2022-03-12 21:00:00,Germany,Germany,DE,374.92,436.4,61.6,54.47,entsoe.eu,false,
2022-03-12 22:00:00,Germany,Germany,DE,378.15,440.67,61.19,53.64,entsoe.eu,false,
2022-03-12 23:00:00,Germany,Germany,DE,382.57,446.07,60.91,53.01,entsoe.eu,false,
2022-03-13 00:00:00,Germany,Germany,DE,381.66,446.0,60.8,52.54,entsoe.eu,false,
2022-03-13 01:00:00,Germany,Germany,DE,382.04,446.64,60.67,52.33,entsoe.eu,false,
2022-03-13 02:00:00,Germany,Germany,DE,377.83,442.45,61.01,52.61,entsoe.eu,false,
2022-03-13 03:00:00,Germany,Germany,DE,374.88,439.34,61.24,52.85,entsoe.eu,false,
2022-03-13 04:00:00,Germany,Germany,DE,372.64,437.06,61.35,52.98,entsoe.eu,false,
2022-03-13 05:00:00,Germany,Germany,DE,367.31,431.68,61.8,53.47,entsoe.eu,false,
2022-03-13 06:00:00,Germany,Germany,DE,341.01,404.44,64.47,56.54,entsoe.eu,false,
2022-03-13 07:00:00,Germany,Germany,DE,295.59,357.69,68.93,61.54,entsoe.eu,false,
2022-03-13 08:00:00,Germany,Germany,DE,255.29,315.99,72.73,65.56,entsoe.eu,false,
2022-03-13 09:00:00,Germany,Germany,DE,233.47,292.93,75.04,68.64,entsoe.eu,false,
2022-03-13 10:00:00,Germany,Germany,DE,209.56,267.26,77.4,71.53,entsoe.eu,false,
2022-03-13 11:00:00,Germany,Germany,DE,200.39,257.64,78.23,72.56,entsoe.eu,false,
2022-03-13 12:00:00,Germany,Germany,DE,207.63,265.31,77.4,71.77,entsoe.eu,false,
2022-03-13 13:00:00,Germany,Germany,DE,219.92,277.69,76.2,70.51,entsoe.eu,false,
2022-03-13 14:00:00,Germany,Germany,DE,240.14,299.1,74.16,67.67,entsoe.eu,false,
2022-03-13 15:00:00,Germany,Germany,DE,304.59,365.88,67.96,61.06,entsoe.eu,false,
2022-03-13 16:00:00,Germany,Germany,DE,388.65,452.27,60.57,53.54,entsoe.eu,false,
2022-03-13 17:00:00,Germany,Germany,DE,395.9,458.36,59.93,53.27,entsoe.eu,false,
2022-03-13 18:00:00,Germany,Germany,DE,384.55,447.62,59.52,52.91,entsoe.eu,false,
2022-03-13 19:00:00,Germany,Germany,DE,381.6,444.7,59.53,52.79,entsoe.eu,false,
2022-03-13 20:00:00,Germany,Germany,DE,383.36,446.92,59.11,52.28,entsoe.eu,false,
2022-03-13 21:00:00,Germany,Germany,DE,393.39,458.14,58.04,51.01,entsoe.eu,false,
2022-03-13 22:00:00,Germany,Germany,DE,407.73,473.69,56.72,49.45,entsoe.eu,false,
2022-03-13 23:00:00,Germany,Germany,DE,429.41,496.21,54.95,47.48,entsoe.eu,false,
2022-03-14 00:00:00,Germany,Germany,DE,430.39,497.21,55.18,47.57,entsoe.eu,false,
2022-03-14 01:00:00,Germany,Germany,DE,439.35,507.28,54.14,46.51,entsoe.eu,false,
2022-03-14 02:00:00,Germany,Germany,DE,453.68,523.1,52.36,44.53,entsoe.eu,false,
2022-03-14 03:00:00,Germany,Germany,DE,467.44,538.73,50.29,42.68,entsoe.eu,false,
2022-03-14 04:00:00,Germany,Germany,DE,479.22,552.02,48.03,41.04,entsoe.eu,false,
2022-03-14 05:00:00,Germany,Germany,DE,481.84,556.67,45.84,39.56,entsoe.eu,false,
2022-03-14 06:00:00,Germany,Germany,DE,471.98,546.49,46.97,40.98,entsoe.eu,false,
2022-03-14 07:00:00,Germany,Germany,DE,455.77,528.94,49.82,43.88,entsoe.eu,false,
2022-03-14 08:00:00,Germany,Germany,DE,433.26,506.1,51.91,46.08,entsoe.eu,false,
2022-03-14 09:00:00,Germany,Germany,DE,415.66,485.92,54.81,48.87,entsoe.eu,false,
2022-03-14 10:00:00,Germany,Germany,DE,408.28,477.63,55.7,49.8,entsoe.eu,false,
2022-03-14 11:00:00,Germany,Germany,DE,409.43,478.5,55.63,49.71,entsoe.eu,false,
2022-03-14 12:00:00,Germany,Germany,DE,416.03,486.12,54.41,48.52,entsoe.eu,false,
2022-03-14 13:00:00,Germany,Germany,DE,428.79,500.14,52.78,46.86,entsoe.eu,false,
2022-03-14 14:00:00,Germany,Germany,DE,453.8,528.52,49.21,43.04,entsoe.eu,false,
2022-03-14 15:00:00,Germany,Germany,DE,486.79,565.91,44.43,37.4,entsoe.eu,false,
2022-03-14 16:00:00,Germany,Germany,DE,527.54,610.92,38.97,31.44,entsoe.eu,false,
2022-03-14 17:00:00,Germany,Germany,DE,538.32,620.84,38.87,31.7,entsoe.eu,false,
2022-03-14 18:00:00,Germany,Germany,DE,540.35,622.55,39.03,32.52,entsoe.eu,false,
2022-03-14 19:00:00,Germany,Germany,DE,534.69,617.57,38.8,31.97,entsoe.eu,false,
2022-03-14 20:00:00,Germany,Germany,DE,532.04,616.06,38.19,30.89,entsoe.eu,false,
2022-03-14 21:00:00,Germany,Germany,DE,538.05,621.36,38.46,31.06,entsoe.eu,false,
2022-03-14 22:00:00,Germany,Germany,DE,548.4,632.3,37.79,30.03,entsoe.eu,false,
2022-03-14 23:00:00,Germany,Germany,DE,557.92,641.32,38.14,29.82,entsoe.eu,false,
2022-03-15 00:00:00,Germany,Germany,DE,570.68,654.42,37.68,28.87,entsoe.eu,false,
2022-03-15 01:00:00,Germany,Germany,DE,576.65,660.86,37.12,27.86,entsoe.eu,false,
2022-03-15 02:00:00,Germany,Germany,DE,577.71,661.77,37.03,27.11,entsoe.eu,false,
2022-03-15 03:00:00,Germany,Germany,DE,577.05,661.76,36.54,26.0,entsoe.eu,false,
2022-03-15 04:00:00,Germany,Germany,DE,576.36,662.94,34.83,24.66,entsoe.eu,false,
2022-03-15 05:00:00,Germany,Germany,DE,573.35,660.43,33.89,24.64,entsoe.eu,false,
2022-03-15 06:00:00,Germany,Germany,DE,563.44,647.8,36.03,27.34,entsoe.eu,false,
2022-03-15 07:00:00,Germany,Germany,DE,540.46,623.34,38.87,30.92,entsoe.eu,false,
2022-03-15 08:00:00,Germany,Germany,DE,523.25,604.81,40.9,33.38,entsoe.eu,false,
2022-03-15 09:00:00,Germany,Germany,DE,510.59,591.91,41.66,34.3,entsoe.eu,false,
2022-03-15 10:00:00,Germany,Germany,DE,501.92,582.84,42.0,34.75,entsoe.eu,false,
2022-03-15 11:00:00,Germany,Germany,DE,503.87,585.18,41.38,34.43,entsoe.eu,false,
2022-03-15 12:00:00,Germany,Germany,DE,515.25,596.91,40.39,33.03,entsoe.eu,false,
2022-03-15 13:00:00,Germany,Germany,DE,530.61,613.73,38.56,30.7,entsoe.eu,false,
2022-03-15 14:00:00,Germany,Germany,DE,540.53,626.14,36.32,27.38,entsoe.eu,false,
2022-03-15 15:00:00,Germany,Germany,DE,554.3,641.85,34.68,24.92,entsoe.eu,false,
2022-03-15 16:00:00,Germany,Germany,DE,561.06,647.47,35.3,25.58,entsoe.eu,false,
2022-03-15 17:00:00,Germany,Germany,DE,559.88,644.5,36.26,27.27,entsoe.eu,false,
2022-03-15 18:00:00,Germany,Germany,DE,562.87,646.71,36.8,28.89,entsoe.eu,false,
2022-03-15 19:00:00,Germany,Germany,DE,565.95,651.02,36.15,27.96,entsoe.eu,false,
2022-03-15 20:00:00,Germany,Germany,DE,567.34,654.24,34.52,25.74,entsoe.eu,false,
2022-03-15 21:00:00,Germany,Germany,DE,577.81,665.04,33.87,25.32,entsoe.eu,false,
2022-03-15 22:00:00,Germany,Germany,DE,581.54,669.66,33.25,25.12,entsoe.eu,false,
2022-03-15 23:00:00,Germany,Germany,DE,595.32,682.7,33.6,25.11,entsoe.eu,false,
2022-03-16 00:00:00,Germany,Germany,DE,602.06,688.92,33.85,25.15,entsoe.eu,false,
2022-03-16 01:00:00,Germany,Germany,DE,600.64,686.54,34.59,25.62,entsoe.eu,false,
2022-03-16 02:00:00,Germany,Germany,DE,591.29,676.74,35.33,26.35,entsoe.eu,false,
2022-03-16 03:00:00,Germany,Germany,DE,579.24,663.99,36.09,26.92,entsoe.eu,false,
2022-03-16 04:00:00,Germany,Germany,DE,562.9,647.06,37.07,28.19,entsoe.eu,false,
2022-03-16 05:00:00,Germany,Germany,DE,541.19,624.33,38.37,29.6,entsoe.eu,false,
2022-03-16 06:00:00,Germany,Germany,DE,521.55,602.27,41.04,33.36,entsoe.eu,false,
2022-03-16 07:00:00,Germany,Germany,DE,492.25,568.8,45.95,39.61,entsoe.eu,false,
2022-03-16 08:00:00,Germany,Germany,DE,462.92,538.03,48.91,42.88,entsoe.eu,false,
2022-03-16 09:00:00,Germany,Germany,DE,433.06,505.94,52.22,46.5,entsoe.eu,false,
2022-03-16 10:00:00,Germany,Germany,DE,404.2,474.17,55.7,50.1,entsoe.eu,false,
2022-03-16 11:00:00,Germany,Germany,DE,386.89,454.31,58.22,52.64,entsoe.eu,false,
2022-03-16 12:00:00,Germany,Germany,DE,388.65,455.68,58.33,52.65,entsoe.eu,false,
2022-03-16 13:00:00,Germany,Germany,DE,404.19,472.57,56.57,50.66,entsoe.eu,false,
2022-03-16 14:00:00,Germany,Germany,DE,431.22,500.76,54.05,47.9,entsoe.eu,false,
2022-03-16 15:00:00,Germany,Germany,DE,457.15,529.65,50.58,44.09,entsoe.eu,false,
2022-03-16 16:00:00,Germany,Germany,DE,470.68,543.76,48.89,42.34,entsoe.eu,false,
2022-03-16 17:00:00,Germany,Germany,DE,453.55,522.51,51.45,45.38,entsoe.eu,false,
2022-03-16 18:00:00,Germany,Germany,DE,432.2,499.19,53.54,47.67,entsoe.eu,false,
2022-03-16 19:00:00,Germany,Germany,DE,414.03,479.9,54.86,48.79,entsoe.eu,false,
2022-03-16 20:00:00,Germany,Germany,DE,402.6,467.25,56.3,50.17,entsoe.eu,false,
2022-03-16 21:00:00,Germany,Germany,DE,411.38,476.14,56.18,49.59,entsoe.eu,false,
2022-03-16 22:00:00,Germany,Germany,DE,402.48,466.5,57.18,50.4,entsoe.eu,false,
2022-03-16 23:00:00,Germany,Germany,DE,380.11,441.86,59.68,52.92,entsoe.eu,false,
2022-03-17 00:00:00,Germany,Germany,DE,376.38,438.03,59.99,53.15,entsoe.eu,false,
2022-03-17 01:00:00,Germany,Germany,DE,378.29,440.16,59.66,52.79,entsoe.eu,false,
2022-03-17 02:00:00,Germany,Germany,DE,377.94,440.23,59.53,52.58,entsoe.eu,false,
2022-03-17 03:00:00,Germany,Germany,DE,391.77,455.52,57.61,50.92,entsoe.eu,false,
2022-03-17 04:00:00,Germany,Germany,DE,400.25,465.61,56.24,49.73,entsoe.eu,false,
2022-03-17 05:00:00,Germany,Germany,DE,409.15,475.16,55.18,49.09,entsoe.eu,false,
2022-03-17 06:00:00,Germany,Germany,DE,413.88,480.89,54.51,48.61,entsoe.eu,false,
2022-03-17 07:00:00,Germany,Germany,DE,410.41,476.1,55.9,49.95,entsoe.eu,false,
2022-03-17 08:00:00,Germany,Germany,DE,411.23,477.25,55.62,49.63,entsoe.eu,false,
2022-03-17 09:00:00,Germany,Germany,DE,410.76,477.6,54.83,48.86,entsoe.eu,false,
2022-03-17 10:00:00,Germany,Germany,DE,402.2,469.41,54.98,48.68,entsoe.eu,false,
2022-03-17 11:00:00,Germany,Germany,DE,404.57,472.22,54.37,48.03,entsoe.eu,false,
2022-03-17 12:00:00,Germany,Germany,DE,408.16,476.03,53.99,47.43,entsoe.eu,false,
2022-03-17 13:00:00,Germany,Germany,DE,420.21,489.57,52.59,45.85,entsoe.eu,false,
2022-03-17 14:00:00,Germany,Germany,DE,443.46,515.17,50.11,43.68,entsoe.eu,false,
2022-03-17 15:00:00,Germany,Germany,DE,469.3,544.12,47.19,40.47,entsoe.eu,false,
2022-03-17 16:00:00,Germany,Germany,DE,490.51,568.07,44.47,37.5,entsoe.eu,false,
2022-03-17 17:00:00,Germany,Germany,DE,498.93,575.1,45.08,38.42,entsoe.eu,false,
2022-03-17 18:00:00,Germany,Germany,DE,500.48,576.58,44.85,38.23,entsoe.eu,false,
2022-03-17 19:00:00,Germany,Germany,DE,500.02,576.98,44.27,37.45,entsoe.eu,false,
2022-03-17 20:00:00,Germany,Germany,DE,503.83,581.77,43.32,36.08,entsoe.eu,false,
2022-03-17 21:00:00,Germany,Germany,DE,508.9,585.62,44.05,36.46,entsoe.eu,false,
2022-03-17 22:00:00,Germany,Germany,DE,517.35,592.83,45.05,37.18,entsoe.eu,false,
2022-03-17 23:00:00,Germany,Germany,DE,508.4,582.76,46.11,37.86,entsoe.eu,false,
2022-03-18 00:00:00,Germany,Germany,DE,508.24,582.46,46.04,37.49,entsoe.eu,false,
2022-03-18 01:00:00,Germany,Germany,DE,509.49,583.79,45.87,37.28,entsoe.eu,false,
2022-03-18 02:00:00,Germany,Germany,DE,513.79,588.61,45.45,36.87,entsoe.eu,false,
2022-03-18 03:00:00,Germany,Germany,DE,523.57,600.22,43.98,35.52,entsoe.eu,false,
2022-03-18 04:00:00,Germany,Germany,DE,524.34,604.4,41.69,33.63,entsoe.eu,false,
2022-03-18 05:00:00,Germany,Germany,DE,524.08,605.2,40.75,33.21,entsoe.eu,false,
2022-03-18 06:00:00,Germany,Germany,DE,507.01,585.6,43.55,36.58,entsoe.eu,false,
2022-03-18 07:00:00,Germany,Germany,DE,473.47,550.55,46.98,40.18,entsoe.eu,false,
2022-03-18 08:00:00,Germany,Germany,DE,432.89,508.38,50.99,44.75,entsoe.eu,false,
2022-03-18 09:00:00,Germany,Germany,DE,388.63,460.09,56.52,50.43,entsoe.eu,false,
2022-03-18 10:00:00,Germany,Germany,DE,361.19,429.69,60.43,54.51,entsoe.eu,false,
2022-03-18 11:00:00,Germany,Germany,DE,341.9,408.72,62.61,56.91,entsoe.eu,false,
2022-03-18 12:00:00,Germany,Germany,DE,331.75,398.11,63.59,57.94,entsoe.eu,false,
2022-03-18 13:00:00,Germany,Germany,DE,341.66,409.03,62.39,56.63,entsoe.eu,false,
2022-03-18 14:00:00,Germany,Germany,DE,374.74,443.7,59.08,52.96,entsoe.eu,false,
